date,equity,equity_normalized,equity_change_pct
2005-03-01,100000.0,100.0,0.0
2005-03-02,98853.832987,98.853832987,-1.146167012999999
2005-03-03,98882.614736,98.88261473600001,-1.1173852639999926
2005-03-04,99735.387512,99.735387512,-0.2646124879999934
2005-03-07,99751.726584,99.751726584,-0.24827341599999997
2005-03-08,99123.69168,99.12369168000001,-0.8763083199999966
2005-03-09,98269.296153,98.26929615300001,-1.7307038469999925
2005-03-10,97742.501957,97.742501957,-2.2574980429999947
2005-03-11,97685.12584,97.68512584,-2.3148741600000022
2005-03-14,98084.41517000001,98.08441517,-1.9155848299999945
2005-03-15,97818.421823,97.818421823,-2.1815781769999987
2005-03-16,97229.079693,97.229079693,-2.770920306999991
2005-03-17,97569.270351,97.569270351,-2.4307296489999963
2005-03-18,97164.538063,97.16453806300001,-2.8354619369999945
2005-03-21,96923.800206,96.923800206,-3.0761997940000008
2005-03-22,96499.810613,96.499810613,-3.500189387000008
2005-03-23,95760.802206,95.760802206,-4.239197794000004
2005-03-24,96055.805871,96.055805871,-3.9441941290000004
2005-03-28,95862.772875,95.86277287499999,-4.13722712500001
2005-03-29,94519.884226,94.51988422599999,-5.480115774000005
2005-03-30,95584.094338,95.58409433799999,-4.415905662000008
2005-03-31,95911.364475,95.911364475,-4.088635525000006
2005-04-01,95532.240423,95.53224042299999,-4.467759577000008
2005-04-04,95233.299521,95.23329952099999,-4.766700479000008
2005-04-05,95478.560772,95.478560772,-4.521439228000002
2005-04-06,95677.442882,95.67744288200001,-4.322557117999992
2005-04-07,96162.03417,96.16203417,-3.837965830000001
2005-04-08,95255.392034,95.25539203400001,-4.744607965999991
2005-04-11,94935.693689,94.935693689,-5.064306310999989
2005-04-12,95433.486728,95.433486728,-4.566513271999995
2005-04-13,94302.330771,94.302330771,-5.697669229000002
2005-04-14,92857.703907,92.857703907,-7.142296093000001
2005-04-15,91418.613834,91.41861383400001,-8.581386165999994
2005-04-18,91739.124662,91.73912466200001,-8.260875337999995
2005-04-19,93170.398121,93.170398121,-6.829601878999991
2005-04-20,92167.488552,92.167488552,-7.832511448000002
2005-04-21,93709.543722,93.709543722,-6.290456278000001
2005-04-22,92598.079697,92.59807969699999,-7.40192030300001
2005-04-25,93490.141938,93.49014193800001,-6.509858061999996
2005-04-26,92649.941159,92.649941159,-7.350058841000006
2005-04-27,92579.444211,92.579444211,-7.420555789000005
2005-04-28,91441.407639,91.44140763899999,-8.558592361000006
2005-04-29,91963.718637,91.963718637,-8.036281362999997
2005-05-02,92579.153172,92.579153172,-7.420846827999994
2005-05-03,92107.083372,92.107083372,-7.892916628000002
2005-05-04,93363.136748,93.363136748,-6.6368632519999915
2005-05-05,93493.516268,93.49351626800001,-6.506483731999991
2005-05-06,93792.95123,93.79295123000001,-6.2070487699999894
2005-05-09,94660.792156,94.660792156,-5.339207844000004
2005-05-10,93842.152948,93.842152948,-6.157847051999998
2005-05-11,93944.29095,93.94429095,-6.055709050000003
2005-05-12,92804.166788,92.804166788,-7.195833212000002
2005-05-13,92331.596658,92.331596658,-7.6684033420000075
2005-05-16,93317.163068,93.317163068,-6.6828369320000025
2005-05-17,93831.794188,93.83179418799999,-6.168205812000005
2005-05-18,95341.266908,95.341266908,-4.658733092
2005-05-19,95786.856522,95.786856522,-4.213143478000003
2005-05-20,95709.875766,95.709875766,-4.290124234000004
2005-05-23,96299.637412,96.299637412,-3.7003625880000057
2005-05-24,96265.432608,96.265432608,-3.734567391999999
2005-05-25,95561.410062,95.561410062,-4.438589938000003
2005-05-26,96523.766736,96.523766736,-3.476233263999995
2005-05-27,96863.672064,96.863672064,-3.136327936000005
2005-05-31,96860.15505,96.86015505,-3.1398449500000036
2005-06-01,97618.203618,97.618203618,-2.381796382000001
2005-06-02,97576.381824,97.576381824,-2.4236181760000086
2005-06-03,97093.2306,97.0932306,-2.906769400000009
2005-06-06,97344.546516,97.344546516,-2.6554534840000033
2005-06-07,97343.941032,97.343941032,-2.656058967999997
2005-06-08,96973.869478,96.973869478,-3.0261305220000034
2005-06-09,97521.704491,97.521704491,-2.478295509000006
2005-06-10,97584.588598,97.584588598,-2.4154114020000006
2005-06-13,98019.40548,98.01940548,-1.9805945200000008
2005-06-14,98455.807016,98.45580701600001,-1.5441929839999924
2005-06-15,98795.828336,98.795828336,-1.2041716639999978
2005-06-16,99643.703532,99.64370353199999,-0.3562964680000058
2005-06-17,99729.343826,99.72934382599999,-0.27065617400000574
2005-06-20,99313.23729800001,99.31323729800002,-0.6867627019999878
2005-06-21,99263.738671,99.263738671,-0.7362613289999986
