date,equity,equity_normalized,equity_change_pct
2005-02-25,100000.0,100.0,0.0
2005-02-28,98590.757004,98.590757004,-1.4092429960000041
2005-03-01,99251.695076,99.251695076,-0.7483049239999984
2005-03-02,98913.65204,98.91365204,-1.0863479600000003
2005-03-03,98943.771238,98.943771238,-1.056228762
2005-03-04,99790.243792,99.79024379199998,-0.2097562080000115
2005-03-07,99804.18069,99.80418068999998,-0.19581931000001163
2005-03-08,99179.471708,99.179471708,-0.8205282920000001
2005-03-09,98328.851194,98.328851194,-1.6711488060000002
2005-03-10,97803.967086,97.803967086,-2.1960329140000012
2005-03-11,97747.675168,97.747675168,-2.2523248319999967
2005-03-14,98136.694416,98.136694416,-1.8633055839999968
2005-03-15,97873.067222,97.873067222,-2.1269327780000014
2005-03-16,97287.345436,97.28734543600001,-2.7126545639999944
2005-03-17,97621.536334,97.621536334,-2.378463665999997
2005-03-18,97217.72131,97.21772130999999,-2.7822786900000063
2005-03-21,96978.125448,96.97812544800001,-3.0218745519999923
2005-03-22,96556.906278,96.556906278,-3.4430937220000013
2005-03-23,95822.264866,95.822264866,-4.177735134000004
2005-03-24,96118.011138,96.118011138,-3.8819888619999965
2005-03-28,95926.573244,95.926573244,-4.073426755999998
2005-03-29,94592.706106,94.59270610600001,-5.407293893999999
2005-03-30,95647.17205,95.64717205,-4.352827950000004
2005-03-31,95969.332802,95.96933280200001,-4.030667197999993
2005-04-01,95596.178776,95.596178776,-4.403821224000004
2005-04-04,95297.000484,95.29700048400001,-4.702999515999995
2005-04-05,95542.883595,95.542883595,-4.4571164049999945
2005-04-06,95741.611485,95.74161148499999,-4.258388515
2005-04-07,96225.342853,96.225342853,-3.7746571470000045
2005-04-08,95317.196327,95.317196327,-4.682803673000002
2005-04-11,94996.340432,94.996340432,-5.003659568000007
2005-04-12,95494.877951,95.494877951,-4.505122048999999
2005-04-13,94362.418124,94.362418124,-5.637581875999997
2005-04-14,92916.70669,92.91670669000001,-7.083293309999994
2005-04-15,91474.303297,91.474303297,-8.525696702999996
2005-04-18,91797.321295,91.797321295,-8.202678705
2005-04-19,93232.881654,93.232881654,-6.767118346
2005-04-20,92227.867785,92.227867785,-7.7721322150000045
2005-04-21,93772.550225,93.77255022499999,-6.227449775000005
2005-04-22,92658.25204,92.65825204000001,-7.341747959999989
2005-04-25,93552.948061,93.55294806100001,-6.4470519389999925
2005-04-26,92712.134882,92.712134882,-7.287865118000003
2005-04-27,92643.052564,92.643052564,-7.356947436000006
2005-04-28,91502.187052,91.502187052,-8.497812948000005
2005-04-29,92025.66744,92.02566744,-7.974332559999997
2005-05-02,92642.047795,92.64204779500001,-7.357952204999996
2005-05-03,92161.763005,92.161763005,-7.838236995000003
2005-05-04,93419.247351,93.419247351,-6.580752648999999
2005-05-05,93548.724371,93.548724371,-6.451275628999998
2005-05-06,93849.090623,93.849090623,-6.150909377000002
2005-05-09,94717.733759,94.717733759,-5.282266241
2005-05-10,93898.694231,93.89869423100001,-6.101305768999998
2005-05-11,94000.529513,94.000529513,-5.999470487000003
2005-05-12,92859.502361,92.859502361,-7.140497638999999
2005-05-13,92386.287851,92.386287851,-7.613712148999996
2005-05-16,93372.348001,93.372348001,-6.627651998999995
2005-05-17,93887.283321,93.887283321,-6.112716679000007
2005-05-18,95397.382101,95.39738210099999,-4.6026178990000055
2005-05-19,95843.076825,95.843076825,-4.156923175000005
2005-05-20,95766.350279,95.766350279,-4.233649720999999
2005-05-23,96356.963065,96.356963065,-3.643036934999999
2005-05-24,96323.873491,96.323873491,-3.6761265089999995
2005-05-25,95618.278015,95.618278015,-4.381721984999998
2005-05-26,96581.130359,96.581130359,-3.4188696409999997
2005-05-27,96921.176197,96.921176197,-3.078823803000008
2005-05-31,96917.417823,96.917417823,-3.082582177000004
2005-06-01,97676.342051,97.67634205099999,-2.323657949000002
2005-06-02,97635.395307,97.635395307,-2.3646046930000053
2005-06-03,97152.242033,97.15224203300001,-2.8477579669999975
2005-06-06,97403.686689,97.403686689,-2.596313311000009
2005-06-07,97402.861695,97.402861695,-2.597138305000002
2005-06-08,97032.709461,97.03270946100001,-2.9672905389999893
2005-06-09,97580.816944,97.580816944,-2.419183055999996
2005-06-10,97643.796811,97.64379681099999,-2.3562031890000057
2005-06-13,98078.822683,98.07882268300001,-1.921177316999989
2005-06-14,98515.625049,98.515625049,-1.4843749510000004
2005-06-15,98855.675439,98.855675439,-1.1443245609999986
2005-06-16,99703.505275,99.703505275,-0.2964947249999961
2005-06-17,99789.354079,99.78935407899999,-0.21064592100000779
2005-06-20,99373.521521,99.37352152100001,-0.6264784789999922
2005-06-21,99324.077484,99.324077484,-0.6759225160000049
2005-06-22,99628.922741,99.628922741,-0.37107725899999666
2005-06-23,98515.974761,98.515974761,-1.4840252389999975
2005-06-24,97886.415184,97.886415184,-2.1135848160000026
2005-06-27,97643.935408,97.643935408,-2.3560645919999956
2005-06-28,99003.878051,99.003878051,-0.9961219489999951
2005-06-29,99296.120018,99.296120018,-0.7038799819999997
2005-06-30,99004.137347,99.004137347,-0.9958626530000014
2005-07-01,99441.370701,99.44137070100001,-0.5586292989999908
2005-07-04,99030.101701,99.030101701,-0.9698982989999938
2005-07-05,99920.558071,99.92055807100002,-0.07944192899999036
2005-07-06,99687.426215,99.687426215,-0.3125737850000032
2005-07-07,99915.010777,99.915010777,-0.08498922299999823
2005-07-08,101468.96839,101.46896838999999,1.4689683899999917
2005-07-11,102725.358756,102.72535875599999,2.725358755999996
2005-07-12,102877.126987,102.877126987,2.8771269870000005
2005-07-13,102642.182999,102.64218299899998,2.6421829989999868
2005-07-14,102229.625237,102.22962523700001,2.2296252370000103
2005-07-15,102466.863432,102.466863432,2.4668634319999994
2005-07-18,102104.850998,102.10485099799999,2.1048509979999963
2005-07-19,103274.846769,103.274846769,3.274846769000006
2005-07-20,104289.436731,104.289436731,4.289436730999996
2005-07-21,103374.431465,103.374431465,3.374431465000005
