date,equity,equity_normalized,equity_change_pct
2021-01-04,100000.0,100.0,0.0
2021-01-05,100470.44928,100.47044928,0.470449279999996
2021-01-06,102780.91051,102.78091051,2.780910510000001
2021-01-07,103574.06671,103.57406671,3.574066710000001
2021-01-08,103281.8716,103.2818716,3.281871599999997
2021-01-11,103241.28646,103.24128646,3.2412864599999924
2021-01-12,104460.88632,104.46088632000001,4.460886320000013
2021-01-13,104147.61002,104.14761001999999,4.147610019999992
2021-01-14,105439.03795,105.43903795,5.439037950000003
2021-01-15,104648.46671,104.64846671,4.648466709999988
2021-01-18,104649.13301,104.64913301,4.649133010000006
2021-01-19,105394.17744,105.39417743999999,5.394177439999992
2021-01-20,105652.17894,105.65217894000001,5.652178940000008
2021-01-21,105129.78282,105.12978281999999,5.129782819999984
2021-01-22,105642.21075,105.64221075,5.6422107499999985
2021-01-25,105900.41177,105.90041177,5.9004117700000025
2021-01-26,106091.87508,106.09187508,6.091875079999998
2021-01-27,106146.4286,106.14642860000001,6.146428600000009
2021-01-28,105090.40911,105.09040910999998,5.090409109999983
2021-01-29,104518.95006,104.51895006000001,4.518950060000004
2021-02-01,105501.04977,105.50104977,5.501049769999988
2021-02-02,106050.61093,106.05061092999999,6.050610929999989
2021-02-03,106597.97973,106.59797973,6.597979730000003
2021-02-04,107746.01452,107.74601451999999,7.746014519999989
2021-02-05,108528.11233,108.52811233,8.528112329999992
2021-02-08,110120.76218,110.12076218,10.120762179999998
2021-02-09,110237.3659,110.2373659,10.237365899999995
2021-02-10,110330.21226,110.33021226,10.330212259999993
2021-02-11,110662.19051,110.66219050999999,10.662190509999991
2021-02-12,111147.22711,111.14722711,11.147227110000003
2021-02-15,111155.98871,111.15598871,11.15598871000001
2021-02-16,111590.40426,111.59040426,11.590404259999998
2021-02-17,111190.79815,111.19079814999999,11.190798149999992
2021-02-18,110088.16913,110.08816913,10.08816912999999
2021-02-19,111277.3171,111.27731709999999,11.277317099999994
2021-02-22,111515.034978,111.51503497799999,11.515034977999994
2021-02-23,111275.026577,111.27502657699999,11.275026576999991
2021-02-24,112903.139193,112.90313919299999,12.90313919299999
2021-02-25,110887.592426,110.887592426,10.887592425999992
2021-02-26,110260.32717,110.26032717000001,10.260327170000005
2021-03-01,112279.058164,112.279058164,12.279058164000013
2021-03-02,111331.931734,111.331931734,11.331931734000001
2021-03-03,111255.341004,111.255341004,11.255341004000009
2021-03-04,109994.876594,109.994876594,9.994876594
2021-03-05,111564.857894,111.56485789399999,11.564857893999992
2021-03-08,112347.281819,112.347281819,12.347281818999999
2021-03-09,112932.223859,112.93222385900002,12.932223859000015
2021-03-10,114101.204764,114.10120476399999,14.101204763999986
2021-03-11,115080.018454,115.080018454,15.080018454
2021-03-12,115691.555359,115.69155535899999,15.691555358999999
2021-03-15,116251.026534,116.25102653400002,16.25102653400001
2021-03-16,115268.362834,115.26836283399999,15.268362833999994
2021-03-17,115764.661864,115.76466186399999,15.764661863999985
2021-03-18,114267.536294,114.267536294,14.267536293999994
2021-03-19,114564.517239,114.56451723899998,14.564517238999986
2021-03-22,113944.128219,113.94412821899999,13.944128218999996
2021-03-23,111738.528464,111.73852846400001,11.738528464000009
2021-03-24,111085.681854,111.08568185399999,11.085681853999985
2021-03-25,112441.853499,112.441853499,12.441853499
2021-03-26,113946.779204,113.94677920400001,13.946779204000004
2021-03-29,112640.426114,112.64042611400001,12.640426114000004
