date,costs,cumulative_costs,trigger,num_trades,portfolio_value,costs_bps
2009-04-01,1029.97,50296.02000000001,scheduled,694,874804.763151,11.773712757234005
2009-05-01,1044.4,51340.42000000001,scheduled,637,1035855.451179,10.082487849161529
2009-06-01,1072.92,52413.34000000001,scheduled,662,1135997.701413,9.444737420379097
2009-07-01,1070.02,53483.36000000001,scheduled,634,1131350.708645,9.457898349500708
2009-08-03,1103.62,54586.98000000001,scheduled,685,1283195.467627,8.60056030310731
2009-09-01,1107.46,55694.44000000001,scheduled,749,1288501.087726,8.594948118782664
2009-10-01,1115.11,56809.55000000001,scheduled,756,1361957.970396,8.187550748543092
2009-11-02,1069.08,57878.63000000001,scheduled,767,1324753.67033,8.070028594324928
2009-12-01,1081.73,58960.360000000015,scheduled,751,1405571.84502,7.6960135750628105
2010-01-04,1071.96,60032.320000000014,scheduled,772,1505250.92546,7.1214704596339145
2010-02-01,1040.96,61073.28000000001,scheduled,809,1442632.64621,7.215696960239665
2010-03-01,1027.5,62100.78000000001,scheduled,764,1517578.929784,6.770652780124235
2010-04-01,1028.17,63128.95000000001,scheduled,773,1617849.452027,6.355164868472825
2010-05-03,1038.34,64167.29000000001,scheduled,776,1733561.791837,5.9896336253448705
2010-06-01,987.89,65155.18000000001,scheduled,798,1531632.845667,6.449913912428476
2010-07-01,991.77,66146.95000000001,scheduled,803,1465114.729427,6.769230969289872
2010-08-02,975.92,67122.87000000001,scheduled,791,1611675.745997,6.055312319639613
2010-09-01,1016.78,68139.65000000001,scheduled,811,1542721.549147,6.590819973715911
2010-10-01,997.55,69137.20000000001,scheduled,796,1663049.361633,5.99831864894542
2010-11-01,988.75,70125.95000000001,scheduled,814,1724076.867215,5.734953114922216
2010-12-01,1018.92,71144.87000000001,scheduled,740,1806414.186135,5.640566863461579
2011-01-03,1008.78,72153.65000000001,scheduled,835,1943951.411565,5.189327233173335
2011-02-01,1007.78,73161.43000000001,scheduled,803,1970964.495455,5.113131171687354
2011-03-01,1002.48,74163.91,scheduled,804,1983423.333939,5.0542916524487715
2011-04-01,1010.19,75174.1,scheduled,802,2075122.213649,4.868098820182888
2011-05-02,997.85,76171.95000000001,scheduled,797,2098485.207239,4.755096659999248
2011-06-01,992.38,77164.33000000002,scheduled,786,2034059.396753,4.878815247893701
2011-07-01,968.81,78133.14000000001,scheduled,746,2076707.480793,4.665125006580395
2011-08-01,1009.72,79142.86000000002,scheduled,825,1967575.637103,5.131797634405973
2011-09-01,1032.29,80175.15000000001,scheduled,759,1806629.102953,5.71390108967405
2011-10-03,1044.76,81219.91,scheduled,833,1562689.823113,6.685651781610484
2011-11-01,991.43,82211.34,scheduled,713,1827303.853161,5.4256438976197305
2011-12-01,1006.25,83217.59,scheduled,733,1864112.2195910001,5.398011929886811
2012-01-03,1014.12,84231.70999999999,scheduled,725,1906099.571301,5.320393620926198
2012-02-01,1005.67,85237.37999999999,scheduled,691,2072550.074163,4.852331495084093
2012-03-01,1038.74,86276.12,scheduled,740,2113501.321963,4.9147828260416135
2012-04-02,1031.01,87307.12999999999,scheduled,818,2177003.666753,4.7359130154234
2012-05-01,1019.12,88326.24999999999,scheduled,808,2134070.271833,4.775475360165415
2012-06-01,1031.99,89358.23999999999,scheduled,765,1922504.956913,5.367944546978357
2012-07-02,1039.53,90397.76999999999,scheduled,737,2069146.629933,5.023955214008494
2012-08-01,1017.64,91415.40999999999,scheduled,745,2017131.024683,5.044987100726023
2012-09-03,997.21,92412.62,scheduled,799,2110984.677153,4.723909229624996
2012-10-01,975.44,93388.06,scheduled,783,2175586.466103,4.4835726605123085
2012-11-01,1002.69,94390.75,scheduled,792,2183531.559233,4.592056367402405
2012-12-03,968.48,95359.23,scheduled,767,2179758.093293,4.443061837824856
2013-01-02,1005.42,96364.65,scheduled,778,2316934.151253,4.339441409917791
2013-02-01,983.1,97347.75,scheduled,750,2431153.115133,4.043760114821966
2013-03-01,1003.23,98350.98,scheduled,761,2434929.530223,4.120160306685017
2013-04-01,996.73,99347.70999999999,scheduled,790,2499067.557503,3.9884075842907802
2013-05-01,1025.52,100373.23,scheduled,815,2498655.935723,4.104286569984514
2013-06-03,1027.67,101400.9,scheduled,773,2638872.252553,3.894352972205349
2013-07-01,1031.26,102432.15999999999,scheduled,782,2615132.324793,3.9434333407263784
2013-08-01,1064.07,103496.23,scheduled,710,2800904.800523,3.7990223723466467
2013-09-02,1034.18,104530.40999999999,scheduled,807,2699235.499303,3.831381145761633
2013-10-01,1064.74,105595.15,scheduled,824,2885517.423773,3.689944795439093
2013-11-01,1030.55,106625.7,scheduled,801,2941849.448593,3.5030684540736154
2013-12-02,1055.02,107680.72,scheduled,806,3010541.004673,3.504419964260193
2014-01-02,1024.2,108704.92,scheduled,771,3092719.606893,3.31164842010663
2014-02-03,1044.18,109749.09999999999,scheduled,824,2979622.319003,3.5044038747480895
2014-03-03,1044.59,110793.68999999999,scheduled,807,3196937.487363,3.2674708346006227
2014-04-01,1018.41,111812.09999999999,scheduled,779,3264114.016143,3.1200196897637524
2014-05-01,1041.65,112853.74999999999,scheduled,801,3188768.258233,3.266621829010592
2014-06-02,1017.9,113871.64999999998,scheduled,786,3220410.193973,3.160777474574514
2014-07-01,995.62,114867.26999999997,scheduled,751,3386711.352933,2.9397840448899233
2014-08-01,1022.45,115889.71999999997,scheduled,781,3216166.696573,3.179095166582864
2014-09-01,980.9,116870.61999999997,scheduled,722,3369523.838633,2.9110938131779074
2014-10-01,997.54,117868.15999999996,scheduled,750,3158403.042783,3.1583682845018606
2014-11-03,1062.63,118930.78999999996,scheduled,723,3351289.874893,3.170808971079912
2014-12-01,1072.94,120003.72999999997,scheduled,719,3346306.348593,3.2063412259045925
2015-01-02,1075.11,121078.83999999997,scheduled,744,3409544.786883,3.1532361860624323
2015-02-02,1125.84,122204.67999999996,scheduled,778,3379267.164713,3.331609917547366
2015-03-02,1126.89,123331.56999999996,scheduled,759,3569074.240283,3.157373380696745
2015-04-01,1116.08,124447.64999999997,scheduled,773,3548922.755933,3.144841623092995
2015-05-01,1069.21,125516.85999999997,scheduled,718,3559469.675883,3.003846351731485
2015-06-01,1083.72,126600.57999999997,scheduled,715,3577670.8788530002,3.0291215617559555
2015-07-01,1101.23,127701.80999999997,scheduled,762,3543599.835823,3.107659021956805
2015-08-03,1151.04,128852.84999999996,scheduled,797,3480485.965161,3.3071243829789596
2015-09-01,1108.21,129961.05999999997,scheduled,759,3249698.765944,3.4101930050063514
2015-10-01,1111.28,131072.33999999997,scheduled,793,3195946.736412,3.4771543196855745
2015-11-02,1110.12,132182.45999999996,scheduled,764,3456405.234428,3.2117761798949287
2015-12-01,1128.43,133310.88999999996,scheduled,765,3464123.749068,3.2574760076154807
2016-01-04,1105.12,134416.00999999995,scheduled,758,3248897.078816,3.4015235730481814
2016-02-01,1129.0,135545.00999999995,scheduled,755,3096401.760123,3.646167672877024
2016-03-01,1157.32,136702.32999999996,scheduled,721,3233396.325129,3.5792704748429727
2016-04-01,1156.78,137859.10999999996,scheduled,690,3462406.674749,3.340970916086448
2016-05-02,1169.83,139028.93999999994,scheduled,642,3553324.419289,3.292212761800332
2016-06-01,1124.4,140153.33999999994,scheduled,686,3593110.548874,3.1293220308859175
2016-07-01,1169.78,141323.11999999994,scheduled,718,3637495.96594,3.2158936008543613
2016-08-01,1178.85,142501.96999999994,scheduled,674,3814678.1603,3.090300021292729
2016-09-01,1169.96,143671.92999999993,scheduled,691,3867948.223084,3.02475610458706
2016-10-03,1159.71,144831.63999999993,scheduled,676,3880653.136448,2.988440242462623
2016-11-01,1131.84,145963.47999999992,scheduled,771,3732936.940644,3.0320362170509547
2016-12-01,1239.52,147202.9999999999,scheduled,766,4054767.633314,3.0569445948421183
2017-01-03,1197.02,148400.0199999999,scheduled,732,4197571.568309,2.851696464301672
2017-02-01,1183.66,149583.6799999999,scheduled,706,4260344.953494,2.778319626511123
2017-03-01,1185.11,150768.7899999999,scheduled,773,4426885.021659,2.677074272771316
2017-04-03,1117.3,151886.08999999988,scheduled,717,4340806.760079,2.573945493900921
2017-05-01,1108.44,152994.52999999988,scheduled,744,4431604.585609,2.5012159333878747
2017-06-01,1198.1,154192.6299999999,scheduled,784,4453145.846864,2.6904575803276853
2017-07-03,1105.63,155298.2599999999,scheduled,722,4521448.717719,2.445300320817911
2017-08-01,1105.96,156404.21999999988,scheduled,717,4580117.269711,2.4146979976121545
2017-09-01,1168.72,157572.9399999999,scheduled,690,4592190.578113,2.545016327437013
2017-10-02,1199.84,158772.77999999988,scheduled,675,4856976.291559,2.4703435388087382
2017-11-01,1222.96,159995.73999999987,scheduled,698,4900181.149472,2.495744468817801
2017-12-01,1242.46,161238.19999999987,scheduled,686,5062572.493373,2.4542068318555494
2018-01-02,1229.99,162468.18999999986,scheduled,713,5159917.205087,2.383739798745979
2018-02-01,1283.98,163752.16999999987,scheduled,739,5260092.685519,2.4409836038341846
2018-03-01,1238.23,164990.39999999988,scheduled,739,4994350.291119,2.47926142105377
2018-04-02,1238.84,166229.23999999987,scheduled,699,4961410.685532,2.4969511264459294
2018-05-01,1247.08,167476.31999999986,scheduled,698,5108181.65755,2.4413383931967054
2018-06-01,1381.38,168857.69999999987,scheduled,699,5373681.980988,2.5706396561748543
2018-07-02,1337.44,170195.13999999987,scheduled,732,5364568.510958,2.4930989272819657
2018-08-01,1290.17,171485.30999999988,scheduled,701,5457760.358126,2.363918375564219
2018-09-03,1339.18,172824.48999999987,scheduled,750,5630099.914296,2.378607876211117
2018-10-01,1317.4,174141.88999999987,scheduled,753,5504302.015704,2.3934006459700132
2018-11-01,1280.29,175422.17999999988,scheduled,729,5190892.060378,2.4664161479535163
2018-12-03,1274.86,176697.03999999986,scheduled,735,5268073.770608,2.4199737048345575
2019-01-02,1251.29,177948.32999999987,scheduled,737,4719706.003878,2.6512032719238516
2019-02-01,1202.41,179150.73999999987,scheduled,727,5217885.029228,2.3044010998032665
2019-03-01,1204.24,180354.97999999986,scheduled,676,5458279.095488,2.2062631443589353
2019-04-01,1236.34,181591.31999999986,scheduled,702,5448137.125278,2.269289431544757
2019-05-01,1258.08,182849.39999999985,scheduled,689,5526876.799698,2.2762946336504988
2019-06-03,1374.48,184223.87999999986,scheduled,739,5201977.212848,2.6422261070372777
2019-07-01,1351.65,185575.52999999985,scheduled,676,5577116.649098,2.4235641551779374
2019-08-01,1418.95,186994.47999999986,scheduled,610,5561038.243628,2.551591875178838
2019-09-02,1580.56,188575.03999999986,scheduled,614,5433670.765158,2.908825485222494
2019-10-01,1449.6,190024.63999999987,scheduled,579,5510350.305208,2.630685745387074
2019-11-01,1518.61,191543.24999999985,scheduled,491,5780855.483218,2.6269641308428677
2019-12-02,1509.53,193052.77999999985,scheduled,444,5800038.980308,2.6026204394920103
2020-01-02,1548.69,194601.46999999986,scheduled,387,6093279.317328,2.5416363165821934
2020-02-03,1676.55,196278.01999999984,scheduled,409,5958335.894588,2.8137890002522723
2020-03-02,1772.37,198050.38999999984,scheduled,391,5581924.238608,3.175195370336999
2020-04-01,1987.78,200038.16999999984,scheduled,437,4131219.419592,4.811605964507965
2020-05-01,2145.67,202183.83999999985,scheduled,302,4841262.355342,4.432046525287771
2020-06-01,2404.12,204587.95999999985,scheduled,250,5419549.739699,4.436014273269728
2020-07-01,2619.69,207207.64999999985,scheduled,207,5510907.267229,4.753645584962339
2020-08-03,3128.62,210336.26999999984,scheduled,190,5961775.475123,5.247799104570358
2020-09-01,2978.94,213315.20999999985,scheduled,172,6078365.633051,4.900889778334607
2020-10-01,3031.74,216346.94999999984,scheduled,161,5891865.351439,5.145636940361412
2020-11-02,3009.85,219356.79999999984,scheduled,133,6002896.842409,5.013995874018932
2020-12-01,3454.8,222811.59999999983,scheduled,96,7002521.513509,4.9336513901958465
2021-01-04,3785.26,226596.85999999984,scheduled,101,7350117.675969,5.149931153314456
2021-02-01,5225.91,231822.76999999984,scheduled,93,8326028.845729,6.276593676084527
2021-03-01,5460.05,237282.81999999983,scheduled,117,8909593.743785,6.128281666948874
2021-04-01,5355.92,242638.73999999985,scheduled,162,9082860.802167,5.896732446590152
2021-05-03,5084.82,247723.55999999985,scheduled,204,9166771.961833,5.547012646514261
2021-06-01,5420.9,253144.45999999985,scheduled,251,9475254.910663,5.721112572812768
2021-07-01,5353.16,258497.61999999985,scheduled,341,9379099.613163,5.707541470704888
2021-08-02,5225.5,263723.1199999999,scheduled,422,9186150.703733,5.688454466435544
2021-09-01,5624.66,269347.77999999985,scheduled,431,9524369.788333,5.905545589892991
2021-10-01,5284.1,274631.87999999983,scheduled,474,9232518.403633,5.72335712639436
2021-11-01,5710.35,280342.2299999998,scheduled,486,9745318.123113,5.859582958566274
2021-12-01,5553.1,285895.3299999998,scheduled,550,9221185.077713,6.022110990290694
2022-01-03,5407.61,291302.93999999977,scheduled,539,9696904.885533,5.57663508494109
2022-02-01,4444.0,295746.93999999977,scheduled,563,8975056.954333,4.95150061176438
2022-03-01,4508.97,300255.90999999974,scheduled,581,8895980.371073,5.068547604558332
2022-04-01,4684.05,304939.95999999973,scheduled,538,9324492.109133,5.02338352070902
2022-05-02,4127.59,309067.54999999976,scheduled,588,8547388.947493,4.829065373479519
2022-06-01,4055.85,313123.39999999973,scheduled,604,8547318.545243,4.74517239357749
2022-07-01,3479.07,316602.46999999974,scheduled,642,7836841.774693,4.439377621779647
2022-08-01,3968.13,320570.59999999974,scheduled,655,8610712.275223,4.608364410709838
2022-09-01,3724.63,324295.22999999975,scheduled,671,8158809.515263,4.565163573229882
2022-10-03,3475.77,327770.99999999977,scheduled,706,7627798.308753,4.556714610573156
2022-11-01,3603.74,331374.73999999976,scheduled,681,8220630.080777,4.38377589623809
2022-12-01,3642.67,335017.40999999974,scheduled,699,8715612.757327,4.1794766488881665
2023-01-03,3115.11,338132.5199999997,scheduled,728,8190556.230787,3.803294809564699
2023-02-01,3374.72,341507.2399999997,scheduled,688,9210663.085147,3.6639273077331755
2023-03-01,3347.23,344854.4699999997,scheduled,726,8919395.704767,3.752754234472479
2023-04-03,3240.72,348095.18999999965,scheduled,735,8698477.626837,3.725617445978777
2023-05-01,2992.29,351087.47999999963,scheduled,732,8513824.586137,3.514624913546286
2023-06-01,3126.56,354214.03999999963,scheduled,714,8475114.566427,3.689106472242201
2023-07-03,3298.39,357512.42999999964,scheduled,733,9123783.763327,3.615155823023624
2023-08-01,3223.17,360735.5999999996,scheduled,734,9426702.100167,3.419191532469133
2023-09-01,3222.47,363958.0699999996,scheduled,722,9183420.745447,3.5090083415786553
2023-10-02,2935.53,366893.5999999996,scheduled,744,8499268.940267,3.4538617622656167
2023-11-01,2823.29,369716.8899999996,scheduled,740,8217319.933807,3.4357795762395233
2023-12-01,2918.34,372635.22999999963,scheduled,683,9075382.085437,3.21566626344358
2024-01-02,2828.32,375463.54999999964,scheduled,677,9611244.582617,2.9427198274772133
2024-02-01,2975.44,378438.98999999964,scheduled,658,9502332.730527,3.1312732193024164
2024-03-01,3403.11,381842.0999999996,scheduled,633,9878575.834247,3.4449398952854255
2024-04-01,3528.02,385370.11999999965,scheduled,584,10142612.515037,3.4784134706610446
2024-05-01,3279.02,388649.13999999966,scheduled,577,9581758.789717,3.4221483466260865
2024-06-03,3582.89,392232.0299999997,scheduled,549,9981714.859987,3.5894533657362624
2024-07-01,3620.58,395852.6099999997,scheduled,515,9779273.774927,3.702299458353212
2024-08-01,3615.8,399468.4099999997,scheduled,484,10278158.033717,3.517945519166511
2024-09-02,3888.95,403357.3599999997,scheduled,455,10479097.591717,3.7111497110914833
2024-10-01,4020.3,407377.6599999997,scheduled,405,10568579.609437,3.804011653950314
2024-11-01,4280.24,411657.8999999997,scheduled,373,10496823.787157,4.077652523077438
2024-12-02,5082.31,416740.2099999997,scheduled,337,11402755.060177,4.457089513173416
2025-01-02,4645.62,421385.82999999967,scheduled,332,10530051.036447,4.411773488960699
2025-02-03,4937.74,426323.56999999966,scheduled,304,10702713.055547,4.61354048676552
2025-03-03,4669.41,430992.97999999963,scheduled,321,10206911.753677,4.574752983749334
2025-04-01,4649.38,435642.35999999964,scheduled,266,9937921.186007,4.678423095713938
2025-05-01,4979.6,440621.9599999996,scheduled,240,9780271.430607,5.0914742349752435
2025-06-02,5471.09,446093.04999999964,scheduled,199,10243639.272107,5.3409631622792
2025-07-01,5613.65,451706.69999999966,scheduled,160,10765190.455007,5.2146313838683955
2025-08-01,5987.3,457693.99999999965,scheduled,139,10653892.293507,5.619824037125804
2025-09-01,6295.13,463989.12999999966,scheduled,104,11302161.259107,5.569846205235783
2025-10-01,7155.89,471145.01999999967,scheduled,94,11714842.316007,6.10839634625068
