date,rolling_return_annual,rolling_volatility_annual,rolling_sharpe,rolling_max_drawdown
2024-11-01,0.0929769929161201,0.10942343436126012,0.849699092875825,-4.349838520536424
2024-11-04,0.13164831056217666,0.10905218964659125,1.2072046511749406,-4.349838520536424
2024-11-05,0.16379938773287717,0.11291613424682549,1.4506287239237665,-4.349838520536424
2024-11-06,0.27113716545519917,0.1280497149363978,2.1174366970662355,-4.349838520536424
2024-11-07,0.2292270046417781,0.12687860697426828,1.806663945232837,-4.349838520536424
2024-11-08,0.2636985700765904,0.12820165123374125,2.056904630626067,-4.349838520536424
2024-11-11,0.2722492916413581,0.12861315449750957,2.116807512458843,-4.349838520536424
2024-11-12,0.2645518453524143,0.12910599935750855,2.0491057477495023,-4.349838520536424
2024-11-13,0.2130355901416625,0.12826688741910355,1.6608775220808378,-4.349838520536424
2024-11-14,0.18247689465773623,0.12973530409693373,1.4065322922540482,-4.349838520536424
2024-11-15,0.10375110252099293,0.12644524448348957,0.8205219812322804,-4.349838520536424
2024-11-18,0.1189887787687136,0.12669131498560976,0.9392023342896784,-4.349838520536424
2024-11-19,0.15290840297146005,0.12674049335769427,1.2064684215794648,-4.349838520536424
2024-11-20,0.16717803500877212,0.12667585286143362,1.31973088187251,-4.349838520536424
2024-11-21,0.20589074308396652,0.1291156769226698,1.5946223416950291,-4.349838520536424
2024-11-22,0.21974207501950868,0.12987961339159773,1.6918904305402283,-4.349838520536424
2024-11-25,0.25532102466661605,0.13073187497340533,1.9530127959883983,-4.349838520536424
2024-11-26,0.34091344706960575,0.12344789055186349,2.761597995280281,-4.349838520536424
2024-11-27,0.339497753703855,0.12347173631170937,2.7495989272134254,-4.349838520536424
2024-11-28,0.3675794532055946,0.12237820192894654,3.003635021692942,-4.349838520536424
2024-11-29,0.4248959059463309,0.1190615185901998,3.5687089412053323,-4.349838520536424
2024-12-02,0.3791643918047961,0.1196089565135176,3.1700334394435155,-4.349838520536424
2024-12-03,0.3620934939959034,0.12006354836187422,3.015848681271234,-4.349838520536424
2024-12-04,0.3546199768345413,0.12018367290505101,2.9506501861921173,-4.349838520536424
2024-12-05,0.31431200310898566,0.12016118853383576,2.615753114163644,-4.349838520536424
2024-12-06,0.24511934192552212,0.11785040569935612,2.0799193729620002,-4.349838520536424
2024-12-09,0.20022933968482448,0.11850384577069101,1.689644233759933,-4.349838520536424
2024-12-10,0.18384968771649957,0.11887188631879644,1.5466204281762845,-4.349838520536424
2024-12-11,0.20045092122888128,0.11897889755561718,1.6847602839417777,-4.349838520536424
2024-12-12,0.12097329215743446,0.11682391377338117,1.0355182278185133,-4.349838520536424
2024-12-13,0.11986468662056755,0.11688990389071406,1.0254494411479262,-4.349838520536424
2024-12-16,0.07998386439882639,0.1167161089231893,0.6852855628648797,-4.349838520536424
2024-12-17,0.03785995200405182,0.11815217979279316,0.320433800463503,-4.715631977063088
2024-12-18,-0.06431194113954487,0.1343878967744715,-0.47855456245046063,-7.759628480074306
2024-12-19,-0.0701688944537976,0.13442626969723337,-0.5219879612209588,-7.928428354541646
2024-12-20,-0.05841442082531572,0.13485039145779862,-0.43317946795576406,-7.928428354541646
2024-12-23,-0.06349628414137741,0.13479586487288253,-0.4710551336367532,-7.928428354541646
2024-12-24,-0.022886691373450205,0.13570982071520038,-0.1686443269384317,-7.928428354541646
2024-12-26,-0.0028150411595802005,0.13569478490523934,-0.020745389452852203,-7.928428354541646
2024-12-27,-0.01783130388274201,0.13626908299417184,-0.1308536279172338,-7.928428354541646
2024-12-30,-0.05147221201654306,0.13598679485785828,-0.3785088991202783,-7.928428354541646
2024-12-31,-0.017340703844926895,0.1353327072079267,-0.1281338724591125,-7.928428354541646
2025-01-02,-0.022028096787198147,0.13534107339874776,-0.16275987942180722,-7.928428354541646
2025-01-03,0.004794268450146477,0.13692469552548797,0.03501390623325537,-7.928428354541646
2025-01-06,0.007864690596494417,0.136822543546292,0.05748095593496629,-7.928428354541646
2025-01-07,-0.057125627065269184,0.13492061530745048,-0.42340176803295854,-7.928428354541646
2025-01-08,-0.0719018665942671,0.13452831334033866,-0.5344738576508054,-7.928428354541646
2025-01-09,-0.06018049470885978,0.13444044532204297,-0.44763682956197803,-7.928428354541646
2025-01-10,-0.17321061973313012,0.13719831361124357,-1.2624835916272903,-8.466664071172127
2025-01-13,-0.13842728983610092,0.1387516352712493,-0.9976624027924837,-8.466664071172127
2025-01-14,-0.08320715394320014,0.14132907275183348,-0.5887476109696663,-8.466664071172127
2025-01-15,0.022522638042647116,0.14310715177334635,0.15738303616243132,-8.466664071172127
2025-01-16,0.08264635966882851,0.14364533556271342,0.57535011036085,-8.466664071172127
2025-01-17,0.09781384137051358,0.14365566346781206,0.6808909513854987,-8.466664071172127
