date,costs,cumulative_costs,trigger,num_trades,portfolio_value,costs_bps
2022-05-02,58.74,1691.8900000000003,scheduled,55,129280.71214,4.5436012091571385
2022-06-01,56.25,1748.1400000000003,scheduled,52,129883.75474,4.330795649740853
2022-07-01,62.17,1810.3100000000004,scheduled,58,120480.78934,5.160158755646479
2022-08-01,63.63,1873.9400000000005,scheduled,59,127132.55644,5.005012231468033
2022-09-01,55.8,1929.7400000000005,scheduled,52,122117.94873999999,4.569352873655221
2022-10-03,56.48,1986.2200000000005,scheduled,53,113800.76334,4.963059854990248
2022-11-01,60.42,2046.6400000000006,scheduled,57,121399.37914,4.976961202604055
2022-12-01,57.62,2104.2600000000007,scheduled,53,128938.07004,4.468812041480437
2023-01-02,54.03,2158.290000000001,scheduled,51,124753.86304,4.330928011638108
2023-02-01,68.51,2226.800000000001,scheduled,64,132795.00884,5.159079441196867
2023-03-01,42.34,2269.1400000000012,scheduled,40,127300.33824,3.325992733827319
2023-04-03,56.73,2325.8700000000013,scheduled,53,129744.01084,4.372456164466759
2023-05-01,53.94,2379.8100000000013,scheduled,51,129700.95294,4.158797508986136
2023-06-01,62.21,2442.0200000000013,scheduled,58,127688.92994,4.871996345276915
2023-07-03,47.01,2489.0300000000016,scheduled,43,134374.73774,3.498425432536215
2023-08-01,62.68,2551.7100000000014,scheduled,58,138498.18084,4.52569121268178
2023-09-01,52.4,2604.1100000000015,scheduled,49,135459.56674,3.8683129778922245
2023-10-02,53.71,2657.8200000000015,scheduled,51,128508.46324,4.179491268189256
2023-11-01,56.43,2714.2500000000014,scheduled,53,126420.87334,4.463661617669378
2023-12-01,51.6,2765.8500000000013,scheduled,48,136339.5472,3.784668576338062
2024-01-01,52.47,2818.320000000001,scheduled,49,142172.9833,3.690574593154788
2024-02-01,56.48,2874.800000000001,scheduled,53,141693.3739,3.986072068540108
2024-03-01,54.24,2929.040000000001,scheduled,51,143345.0889,3.7838757097453652
2024-04-01,48.35,2977.390000000001,scheduled,45,148446.5617,3.2570643231004524
2024-05-01,62.14,3039.5300000000007,scheduled,58,143597.4698,4.327374297510081
2024-06-03,57.98,3097.5100000000007,scheduled,54,148642.4654,3.9006349796455946
2024-07-01,48.98,3146.4900000000007,scheduled,46,146737.2991,3.33793795445428
2024-08-01,65.39,3211.8800000000006,scheduled,60,150521.1653,4.344239553930692
2024-09-02,39.32,3251.2000000000007,scheduled,37,152881.0011,2.571935015933121
2024-10-01,49.39,3300.5900000000006,scheduled,46,154345.7969,3.19995756230405
2024-11-01,61.05,3361.640000000001,scheduled,56,152930.5189,3.992008948842977
2024-12-02,55.99,3417.6300000000006,scheduled,52,158781.1069,3.5262381710981763
2025-01-01,49.26,3466.890000000001,scheduled,46,151441.1335,3.252749029377808
2025-02-03,59.54,3526.4300000000007,scheduled,55,153395.7765,3.8814627989447934
2025-03-03,59.19,3585.620000000001,scheduled,53,152759.1517,3.8747269372274213
2025-04-01,60.1,3645.7200000000007,scheduled,54,150942.9117,3.9816377810075063
2025-05-01,60.06,3705.7800000000007,scheduled,56,146857.5917,4.089676216581999
2025-06-02,53.45,3759.2300000000005,scheduled,49,153158.5217,3.4898482570036453
2025-07-01,58.04,3817.2700000000004,scheduled,54,158581.0617,3.6599578397197727
2025-08-01,65.12,3882.3900000000003,scheduled,60,156861.7817,4.151425496654295
2025-09-01,56.03,3938.4200000000005,scheduled,52,163393.1117,3.429153127512168
2025-10-01,57.02,3995.4400000000005,scheduled,52,165776.7017,3.4395665624465734
