date,equity,equity_normalized,equity_change_pct
2020-01-01,100000.0,100.0,0.0
2020-01-02,100360.11572,100.36011572000001,0.36011572000000935
2020-01-03,99833.6337,99.83363370000001,-0.1663662999999982
2020-01-06,99754.92696,99.75492696,-0.24507303999999897
2020-01-07,100013.77268,100.01377268,0.013772680000001536
2020-01-08,100119.21514,100.11921514,0.11921513999999522
2020-01-09,100367.90144,100.36790144000001,0.3679014400000069
2020-01-10,99982.10968,99.98210968,-0.017890320000002458
2020-01-13,100520.12136,100.52012136000002,0.5201213600000143
2020-01-14,100975.6946,100.9756946,0.9756945999999989
2020-01-15,101092.98668,101.09298668,1.0929866799999965
2020-01-16,101583.11818,101.58311818000001,1.5831181800000094
2020-01-17,101872.83906,101.87283906,1.8728390599999978
2020-01-20,101867.32966,101.86732966000001,1.8673296600000056
2020-01-21,101634.55856,101.63455856000002,1.63455856000001
2020-01-22,101487.92864,101.48792864,1.4879286400000025
2020-01-23,102038.19082,102.03819082000001,2.0381908200000076
2020-01-24,101393.81666,101.39381666,1.3938166600000024
2020-01-27,100011.45812,100.01145811999999,0.01145811999998525
2020-01-28,100636.6223,100.63662230000001,0.6366223000000115
2020-01-29,100462.00362,100.46200361999999,0.4620036199999955
2020-01-30,100483.74192,100.48374192,0.4837419200000026
2020-01-31,99109.7995,99.1097995,-0.8902005000000046
2020-02-03,99652.21178,99.65221178,-0.3477882200000004
2020-02-04,100564.54781999999,100.56454782,0.5645478199999943
2020-02-05,101685.55408,101.68555408,1.6855540799999957
2020-02-06,102279.04346,102.27904346000001,2.2790434600000076
2020-02-07,101547.85828,101.54785827999999,1.5478582799999918
2020-02-10,101880.61218,101.88061218,1.8806121799999964
2020-02-11,102152.64216,102.15264216,2.1526421599999956
2020-02-12,102685.27614,102.68527614,2.6852761400000036
2020-02-13,102405.44726,102.40544726,2.4054472600000043
2020-02-14,102128.71876,102.12871876,2.1287187600000035
2020-02-17,102134.96756,102.13496756,2.1349675600000007
2020-02-18,102023.14977999999,102.02314978,2.02314978
2020-02-19,102556.31172,102.55631172,2.556311719999993
2020-02-20,102390.96232,102.39096232,2.3909623200000008
2020-02-21,101736.77956,101.73677956,1.7367795600000013
2020-02-24,99322.6571,99.3226571,-0.6773428999999997
2020-02-25,96836.81008,96.83681007999999,-3.163189920000009
2020-02-26,96146.00626,96.14600626,-3.8539937400000057
2020-02-27,92826.05384,92.82605383999999,-7.1739461600000105
2020-02-28,91670.96364,91.67096364,-8.329036359999996
2020-03-02,94307.1779,94.3071779,-5.692822100000006
2020-03-03,92580.91382,92.58091382,-7.419086180000001
2020-03-04,95434.06743,95.43406742999998,-4.565932570000008
2020-03-05,92997.26099,92.99726099,-7.002739010000003
2020-03-06,91571.82316,91.57182316,-8.42817684
2020-03-09,85365.29806,85.36529806,-14.634701939999994
2020-03-10,87976.66123,87.97666122999999,-12.023338770000002
2020-03-11,84141.55841,84.14155840999999,-15.858441590000005
2020-03-12,76903.79568,76.90379568,-23.096204320000002
2020-03-13,81497.35033,81.49735032999999,-18.502649670000004
2020-03-16,74843.97727,74.84397727000001,-25.156022729999993
2020-03-17,78152.74061,78.15274061,-21.847259390000005
2020-03-18,74070.75019,74.07075019,-25.929249809999998
2020-03-19,74234.17694,74.23417694000001,-25.765823059999992
