date,drawdown_pct,running_max,underwater
2020-01-01,0.0,100000.0,False
2020-01-02,0.0,100360.11572,False
2020-01-03,-0.5245928785782351,100360.11572,True
2020-01-06,-0.6030172002675372,100360.11572,True
2020-01-07,-0.34510027964324774,100360.11572,True
2020-01-08,-0.24003617201090385,100360.11572,True
2020-01-09,0.0,100367.90144,False
2020-01-10,-0.3843776291672631,100367.90144,True
2020-01-13,0.0,100520.12136,False
2020-01-14,0.0,100975.6946,False
2020-01-15,0.0,101092.98668,False
2020-01-16,0.0,101583.11818,False
2020-01-17,0.0,101872.83906,False
2020-01-20,-0.005408114715199503,101872.83906,True
2020-01-21,-0.23389993073585935,101872.83906,True
2020-01-22,-0.37783419363948384,101872.83906,True
2020-01-23,0.0,102038.19082,False
2020-01-24,-0.6315029253475416,102038.19082,True
2020-01-27,-1.9862491521191867,102038.19082,True
2020-01-28,-1.3735724915707601,102038.19082,True
2020-01-29,-1.5447032011577566,102038.19082,True
2020-01-30,-1.5233991190044924,102038.19082,True
2020-01-31,-2.869897335955147,102038.19082,True
2020-02-03,-2.3383196240797535,102038.19082,True
2020-02-04,-1.444207299401833,102038.19082,True
2020-02-05,-0.34559289729280773,102038.19082,True
2020-02-06,0.0,102279.04346,False
2020-02-07,-0.714892469918295,102279.04346,True
2020-02-10,-0.3895531934220969,102279.04346,True
2020-02-11,-0.12358474984118482,102279.04346,True
2020-02-12,0.0,102685.27614,False
2020-02-13,-0.27251120172135024,102685.27614,True
2020-02-14,-0.5420031000756077,102685.27614,True
2020-02-17,-0.5359177096137058,102685.27614,True
2020-02-18,-0.6448113935022908,102685.27614,True
2020-02-19,-0.1255919298733493,102685.27614,True
2020-02-20,-0.2866173526170699,102685.27614,True
2020-02-21,-0.9236928756045183,102685.27614,True
2020-02-24,-3.2746847127483463,102685.27614,True
2020-02-25,-5.695525473414777,102685.27614,True
2020-02-26,-6.368264395651463,102685.27614,True
2020-02-27,-9.601398243851486,102685.27614,True
2020-02-28,-10.726282203286091,102685.27614,True
2020-03-02,-8.159006388196685,102685.27614,True
2020-03-03,-9.840127718236664,102685.27614,True
2020-03-04,-7.061585635815777,102685.27614,True
2020-03-05,-9.43466825447445,102685.27614,True
2020-03-06,-10.822830105504162,102685.27614,True
2020-03-09,-16.867051179164314,102685.27614,True
2020-03-10,-14.323976584477832,102685.27614,True
2020-03-11,-18.05878936793012,102685.27614,True
2020-03-12,-25.107280643477857,102685.27614,True
2020-03-13,-20.633849960253904,102685.27614,True
2020-03-16,-27.113233675333813,102685.27614,True
2020-03-17,-23.890996306571367,102685.27614,True
2020-03-18,-27.866240444235903,102685.27614,True
2020-03-19,-27.70708739314298,102685.27614,True
2020-03-20,-30.362367334429408,102685.27614,True
2020-03-23,-31.8030344150565,102685.27614,True
2020-03-24,-26.465014422271192,102685.27614,True
2020-03-25,-25.20033559117038,102685.27614,True
2020-03-26,-21.96872458057549,102685.27614,True
2020-03-27,-24.152604533279288,102685.27614,True
2020-03-30,-22.833747847191606,102685.27614,True
2020-03-31,-23.738812969413125,102685.27614,True
2020-04-01,-26.419756200501755,102685.27614,True
2020-04-02,-25.553594007211878,102685.27614,True
2020-04-03,-26.883717780884957,102685.27614,True
2020-04-06,-22.332108927413366,102685.27614,True
2020-04-07,-21.70874730823897,102685.27614,True
2020-04-08,-19.05375626913126,102685.27614,True
2020-04-09,-17.122034132750592,102685.27614,True
2020-04-10,-17.122034132750592,102685.27614,True
2020-04-13,-18.079223806818316,102685.27614,True
2020-04-14,-16.673565085082902,102685.27614,True
2020-04-15,-19.166530655443594,102685.27614,True
2020-04-16,-19.322634282005847,102685.27614,True
2020-04-17,-16.947407714299402,102685.27614,True
2020-04-20,-18.478392203114165,102685.27614,True
2020-04-21,-20.34494793734311,102685.27614,True
2020-04-22,-18.915294120179993,102685.27614,True
2020-04-23,-18.478887259483585,102685.27614,True
2020-04-24,-17.69773977646334,102685.27614,True
2020-04-27,-16.29252273440884,102685.27614,True
2020-04-28,-15.341277641910613,102685.27614,True
2020-04-29,-12.959031771855356,102685.27614,True
2020-04-30,-14.836186873792254,102685.27614,True
2020-05-01,-17.496322146034988,102685.27614,True
2020-05-04,-17.549603241491564,102685.27614,True
2020-05-05,-17.237276010114453,102685.27614,True
2020-05-06,-18.028875439512458,102685.27614,True
2020-05-07,-17.132652266537505,102685.27614,True
2020-05-08,-15.27249675856012,102685.27614,True
2020-05-11,-16.218327394177084,102685.27614,True
2020-05-12,-17.66977733522605,102685.27614,True
2020-05-13,-19.507933700922123,102685.27614,True
2020-05-14,-18.809104845437883,102685.27614,True
2020-05-15,-18.88474766680411,102685.27614,True
2020-05-18,-15.653431372269186,102685.27614,True
2020-05-19,-16.285954226971803,102685.27614,True
2020-05-20,-15.143044820563889,102685.27614,True
2020-05-21,-15.432319360367455,102685.27614,True
2020-05-22,-15.475438648413805,102685.27614,True
2020-05-25,-15.475438648413805,102685.27614,True
2020-05-26,-13.636473500747027,102685.27614,True
2020-05-27,-11.912969405001977,102685.27614,True
2020-05-28,-12.636913565201235,102685.27614,True
2020-05-29,-13.119326992540731,102685.27614,True
2020-06-01,-12.253828438699076,102685.27614,True
2020-06-02,-11.427589223211877,102685.27614,True
2020-06-03,-9.362697809656977,102685.27614,True
2020-06-04,-8.84687131543025,102685.27614,True
2020-06-05,-6.186406697040996,102685.27614,True
2020-06-08,-4.3726820326978935,102685.27614,True
2020-06-09,-5.776502496728843,102685.27614,True
2020-06-10,-7.560824922372365,102685.27614,True
2020-06-11,-12.653845875902034,102685.27614,True
2020-06-12,-11.211274023652837,102685.27614,True
2020-06-15,-10.733385821520567,102685.27614,True
2020-06-16,-9.288688718133095,102685.27614,True
2020-06-17,-9.845618135375254,102685.27614,True
2020-06-18,-10.08139734258108,102685.27614,True
2020-06-19,-10.617091953023605,102685.27614,True
2020-06-22,-10.472280451716177,102685.27614,True
2020-06-23,-10.209441094268264,102685.27614,True
2020-06-24,-12.487742831325848,102685.27614,True
2020-06-25,-11.894033632775514,102685.27614,True
2020-06-26,-13.311760822811184,102685.27614,True
2020-06-29,-11.540760258406412,102685.27614,True
2020-06-30,-10.93298172046967,102685.27614,True
2020-07-01,-11.225296092386792,102685.27614,True
2020-07-02,-10.741245234577022,102685.27614,True
2020-07-03,-10.810746727568764,102685.27614,True
2020-07-06,-9.828433052310443,102685.27614,True
2020-07-07,-10.968809067274329,102685.27614,True
2020-07-08,-10.809187166100754,102685.27614,True
2020-07-09,-11.89547516368981,102685.27614,True
2020-07-10,-10.448679385515646,102685.27614,True
2020-07-13,-10.784762963388577,102685.27614,True
2020-07-14,-9.610043981910259,102685.27614,True
2020-07-15,-8.379358388508296,102685.27614,True
2020-07-16,-8.359510323852751,102685.27614,True
2020-07-17,-8.142408585044496,102685.27614,True
2020-07-20,-8.39546919876453,102685.27614,True
2020-07-21,-7.602258097214287,102685.27614,True
2020-07-22,-7.029821042851614,102685.27614,True
2020-07-23,-7.474696284144401,102685.27614,True
2020-07-24,-7.942364316068738,102685.27614,True
2020-07-27,-7.430395755665536,102685.27614,True
2020-07-28,-7.619932685706658,102685.27614,True
2020-07-29,-6.9750555573663,102685.27614,True
2020-07-30,-7.676425332150839,102685.27614,True
2020-07-31,-7.703038680263909,102685.27614,True
2020-08-03,-7.3843668294390055,102685.27614,True
2020-08-04,-6.8038789908638595,102685.27614,True
2020-08-05,-6.074600278130971,102685.27614,True
2020-08-06,-6.096849933445581,102685.27614,True
2020-08-07,-5.6882853993949505,102685.27614,True
2020-08-10,-4.494239693827256,102685.27614,True
2020-08-11,-4.7385768270866695,102685.27614,True
2020-08-12,-4.167013676007639,102685.27614,True
2020-08-13,-4.5961838127263235,102685.27614,True
2020-08-14,-4.507733244724564,102685.27614,True
2020-08-17,-4.5576711442244715,102685.27614,True
2020-08-18,-4.865950268456863,102685.27614,True
2020-08-19,-5.067448329111543,102685.27614,True
2020-08-20,-5.404180646536076,102685.27614,True
2020-08-21,-5.607276229310442,102685.27614,True
2020-08-24,-4.233756876762683,102685.27614,True
2020-08-25,-4.375709789078237,102685.27614,True
2020-08-26,-4.401215958009697,102685.27614,True
2020-08-27,-4.293141680789368,102685.27614,True
2020-08-28,-3.4483290429801654,102685.27614,True
2020-08-31,-4.162919437614328,102685.27614,True
2020-09-01,-4.080500211429828,102685.27614,True
2020-09-02,-2.740329671182408,102685.27614,True
2020-09-03,-4.739544804227477,102685.27614,True
2020-09-04,-4.9075024963944145,102685.27614,True
2020-09-07,-4.828587871974921,102685.27614,True
2020-09-08,-6.274957668921352,102685.27614,True
2020-09-09,-5.194950172532105,102685.27614,True
2020-09-10,-6.308919090958587,102685.27614,True
2020-09-11,-6.139378718137621,102685.27614,True
2020-09-14,-4.998698492081592,102685.27614,True
2020-09-15,-4.9066837422053,102685.27614,True
2020-09-16,-4.491669072118636,102685.27614,True
2020-09-17,-4.741953601372482,102685.27614,True
2020-09-18,-5.69267266908867,102685.27614,True
2020-09-21,-7.701480608785557,102685.27614,True
2020-09-22,-7.3018334388831265,102685.27614,True
2020-09-23,-8.758466635214718,102685.27614,True
2020-09-24,-8.570044957567184,102685.27614,True
2020-09-25,-7.921268516540021,102685.27614,True
2020-09-28,-6.435227929845255,102685.27614,True
2020-09-29,-6.878427185967925,102685.27614,True
2020-09-30,-6.482336981715603,102685.27614,True
2020-10-01,-6.051251166260919,102685.27614,True
2020-10-02,-5.961325693524105,102685.27614,True
2020-10-05,-4.711519968455731,102685.27614,True
2020-10-06,-5.434716299921526,102685.27614,True
2020-10-07,-4.188164575938397,102685.27614,True
2020-10-08,-3.0382456348916698,102685.27614,True
2020-10-09,-2.7963737430915354,102685.27614,True
2020-10-12,-2.193930867876811,102685.27614,True
2020-10-13,-2.6270193463006057,102685.27614,True
2020-10-14,-2.6125480408139885,102685.27614,True
2020-10-15,-2.4568825588591325,102685.27614,True
2020-10-16,-2.1866820681658785,102685.27614,True
2020-10-19,-2.919786110242623,102685.27614,True
2020-10-20,-2.5604078392070897,102685.27614,True
2020-10-21,-2.8715926575293733,102685.27614,True
2020-10-22,-2.0731676147002425,102685.27614,True
2020-10-23,-1.7778266550221349,102685.27614,True
2020-10-26,-3.6006282779618024,102685.27614,True
