date,rolling_return_annual,rolling_volatility_annual,rolling_sharpe,rolling_max_drawdown
2024-12-26,-0.006627433046163377,0.07566551993537042,-0.08758854828228482,-4.042970418924507
2024-12-27,-0.00967310102887229,0.07581953170144555,-0.12758059581483627,-4.042970418924507
2024-12-30,-0.041378623077677874,0.0752104558074536,-0.5501711515166369,-4.042970418924507
2024-12-31,-0.016201789040952732,0.07468853503212947,-0.21692471319705303,-4.042970418924507
2025-01-02,-0.014263942178616706,0.07466109627403317,-0.19104919282544272,-4.042970418924507
2025-01-03,-0.013371101348652138,0.07468651473532942,-0.1790296601205187,-4.042970418924507
2025-01-06,-0.012229768353716364,0.0746582669195461,-0.1638099685182287,-4.042970418924507
2025-01-07,-0.05050526914935574,0.0734293531073377,-0.6878076274964325,-4.042970418924507
2025-01-08,-0.06567394292069557,0.07328086443870589,-0.8961949811007899,-4.042970418924507
2025-01-09,-0.06354264751591329,0.07328096655474041,-0.8671098445248718,-4.042970418924507
2025-01-10,-0.12865032176114996,0.07421751949101973,-1.7334225482531325,-4.770573165761329
2025-01-13,-0.11039982776846087,0.07476417022225668,-1.4766408486881828,-4.770573165761329
2025-01-14,-0.09387396446233033,0.07553550248223752,-1.2427793736383124,-4.770573165761329
2025-01-15,-0.0382288582697637,0.07554818324306618,-0.5060195577009107,-4.770573165761329
2025-01-16,-0.017171672460069343,0.07572258115351198,-0.22677082844359603,-4.770573165761329
2025-01-17,0.001703977495956144,0.07571034349033562,0.022506535004343967,-4.770573165761329
2025-01-20,0.00027885726047536256,0.07570712588505833,0.0036833687346516774,-4.770573165761329
2025-01-21,0.04290830520807913,0.07715361653891481,0.5561412041707339,-4.770573165761329
2025-01-22,-0.006073564840490198,0.07708583513259466,-0.07878963534666406,-4.770573165761329
2025-01-23,0.008382268607928524,0.07713494746341829,0.10867017977686269,-4.770573165761329
2025-01-24,0.009523002767645216,0.07713380507487791,0.12346081926595903,-4.770573165761329
2025-01-27,0.053310404750244976,0.07533522051599854,0.707642512826039,-4.770573165761329
2025-01-28,0.041966642766938955,0.07569396879362501,0.5544251865212464,-4.770573165761329
2025-01-29,0.0311972472576028,0.07592226599633795,0.4109103811404625,-4.770573165761329
2025-01-30,0.024924735506464877,0.07537396767942572,0.3306809535683817,-4.770573165761329
2025-01-31,-0.0629346481894173,0.06783384394300881,-0.9277765276326133,-4.770573165761329
2025-02-03,-0.08805223237843414,0.06873630608434991,-1.2810149016500922,-4.770573165761329
2025-02-04,-0.08237191607922141,0.06888908189053514,-1.1957180124727242,-4.770573165761329
2025-02-05,-0.08127389257235748,0.06895674518711872,-1.178621356791353,-4.770573165761329
2025-02-06,-0.05539241312033565,0.06761142860079833,-0.8192758867349477,-4.770573165761329
2025-02-07,-0.06356693192665722,0.06799690361261818,-0.9348503909648779,-4.770573165761329
2025-02-10,-0.03972759717758372,0.06749975921154679,-0.5885590947528558,-4.770573165761329
2025-02-11,-0.020567609800353392,0.0670638692183914,-0.3066868947476861,-4.770573165761329
2025-02-12,-0.04611917473612748,0.06740509997933589,-0.6842089804816853,-4.770573165761329
2025-02-13,-0.018455894587572155,0.06880192766796953,-0.268246765942929,-4.770573165761329
2025-02-14,-0.028894626400502443,0.06877926308410963,-0.42010665867657565,-4.770573165761329
2025-02-17,-0.05905031796881524,0.0670909536441279,-0.8801532063776767,-4.770573165761329
2025-02-18,-0.07265838756291573,0.06590662660308579,-1.1024443414543361,-4.770573165761329
2025-02-19,-0.10331803970748597,0.06443539622307033,-1.6034360889131023,-4.770573165761329
2025-02-20,-0.09571008275193875,0.06430513524478368,-1.4883738660623156,-4.770573165761329
2025-02-21,-0.13477166983665323,0.06598454174285963,-2.0424733775049253,-4.770573165761329
2025-02-24,-0.13659880839296443,0.06597546102639876,-2.070448713322475,-4.770573165761329
2025-02-25,-0.13741086704176955,0.06595341690708864,-2.083453344583284,-4.770573165761329
2025-02-26,-0.14459597507740532,0.06596852410359982,-2.1918934376995542,-4.770573165761329
2025-02-27,-0.14194936089733623,0.06579423385389312,-2.1574741825029538,-4.770573165761329
2025-02-28,-0.12588063093338864,0.06641486302946883,-1.895368373755952,-4.770573165761329
2025-03-03,-0.1432896734573568,0.0675774422104214,-2.1203772852364557,-4.770573165761329
